Name,Age,Gender,Hours_Studied,IQ,Physics_Marks,Math_Marks,Chemistry_Marks,Has_Part_Time_Job,Study_Hours_Group
Erica Chang,21,Female,1.8144196508751367,83,85,77,83,False,Low
Kimberly Griffith,32,Female,4.430846752558027,86,98,63,79,False,Low
Larry Rogers,44,Male,8.511826891357803,127,99,80,100,False,High
Andrew Rivera,36,Male,7.274120117307071,105,99,59,80,False,High
Terry Bowen,30,Male,1.4487424540141811,145,92,64,57,False,Low
David Thompson PhD,30,Male,8.112249148607082,114,87,51,82,False,High
Jacqueline Rodriguez,32,Female,1.0451043411655836,121,78,99,63,False,Low
Jasmine Ward,24,Female,2.859422397512233,134,92,56,72,True,Low
Susan Willis,42,Female,3.9842078232646827,131,87,45,96,False,Low
Brian Ruiz,23,Male,9.277453829497055,117,57,48,83,False,High
Christopher Hanson,32,Female,6.614963968384471,138,71,50,44,False,High
Connor Sullivan,41,Female,5.400679746936877,97,71,99,62,False,High
Joseph Garcia,29,Female,2.5842137489122465,120,50,43,78,False,Low
Rachel Austin,42,Female,9.975375034626241,120,68,69,67,False,High
Jacqueline Simmons,26,Male,7.214086898613847,92,52,46,75,False,High
Brandon Alvarez,20,Male,5.65973598915931,83,96,47,67,False,High
Frank Thomas,19,Male,1.9792177527645944,141,63,41,99,False,Low
Mr. Kevin Callahan,39,Female,3.862905616313994,88,93,94,41,True,Low
Andrea Green,40,Male,5.525448732059738,143,68,82,92,True,High
Jennifer Brown,23,Female,6.441305868742843,100,94,76,53,True,High
Lisa Summers,26,Female,1.7363394703853747,96,80,40,70,False,Low
Evelyn Sullivan,39,Male,3.5681528223604393,145,57,57,90,True,Low
Nichole Smith,41,Female,8.228841161979009,150,47,74,71,True,High
Sharon Mcintyre,19,Female,5.684249315819017,134,57,68,87,False,High
Elizabeth Ross,41,Female,9.010612414212945,131,85,84,40,False,High
Robert Wells,43,Male,6.026617980413924,142,71,87,44,False,High
Daniel Benton,44,Male,8.648140954658775,129,92,86,58,True,High
Amy Thompson,22,Female,1.8622661316454239,139,42,76,45,False,Low
Kelli Deleon,38,Female,5.613449454211607,132,98,97,69,True,High
Ryan Thompson,42,Female,5.5194110975527,109,88,92,79,False,High
Anna Lee,36,Female,8.691183091453249,82,91,49,68,True,High
Elizabeth Perry,35,Male,8.204513864657466,98,87,56,58,False,High
Thomas Brown,28,Male,7.410822110659351,90,68,78,47,False,High
Mitchell Rose,41,Male,2.9053028080187033,88,73,91,78,True,Low
Roger Harrison,35,Female,8.184851379039348,96,63,66,84,True,High
Gregory Green,30,Female,9.491508942789535,84,51,64,83,False,High
Crystal Love,25,Female,1.4689019989681333,119,59,40,46,False,Low
Ronald Ellison,31,Male,8.09093035971256,142,51,71,57,True,High
Gwendolyn Newman,29,Female,1.0763740261142578,117,40,55,41,True,Low
Scott Tucker,20,Male,5.028882164357284,113,58,84,41,False,High
Tammy Jones,25,Female,7.801599875170937,86,53,78,90,True,High
Alison Barton,45,Female,2.9359090828866026,90,63,42,69,True,Low
Jessica Long,24,Male,1.285490638908288,122,50,81,72,True,Low
Travis Baldwin,38,Female,5.205612116362602,99,87,54,63,True,High
Kevin Barajas,39,Male,7.1145966385591235,80,44,98,58,True,High
Travis Wilson,43,Male,2.2484155309756995,137,93,100,69,False,Low
Thomas Baker,37,Female,6.763845061293573,139,97,73,94,False,High
Benjamin Kennedy,25,Male,9.303648002882273,135,100,77,80,True,High
Kathleen Brooks,33,Female,2.984323890680592,101,40,48,54,False,Low
Michael Williams,36,Male,9.89232121440623,121,75,74,61,True,High
Brenda Allen,22,Male,9.906139434979012,111,51,40,97,True,High
Taylor Smith,19,Female,4.049279889510694,126,96,85,53,True,Low
Mark West,41,Male,9.36931116879725,85,59,54,72,False,High
Daniel Ruiz,41,Male,7.1760554025733985,124,56,45,91,True,High
Jacob Hanson,33,Female,5.205010111484395,114,63,64,50,True,High
Amanda Higgins,23,Male,7.825967560181464,106,80,87,84,True,High
Rose Jones,42,Female,7.65130474053569,91,62,57,43,True,High
Monica Cantrell,41,Male,3.1104042013252013,81,51,66,65,True,Low
Charles Jordan,31,Female,4.5401997788165795,81,44,89,74,True,Low
Danny Day,39,Female,2.487405744033034,98,74,82,88,False,Low
Reginald Sosa,19,Female,7.543085177215207,108,71,68,65,True,High
Molly May,22,Male,8.337320036917067,81,48,53,86,True,High
Mandy Jackson,39,Female,4.644782203273508,87,93,49,66,True,Low
Ashley Anderson,26,Male,9.054955223552142,115,66,72,89,True,High
Miss Megan Thompson MD,18,Male,8.663474271476094,121,94,46,89,True,High
Evan Alexander,43,Male,3.334561472268066,111,93,81,50,True,Low
Justin Davis,21,Female,4.452071469844459,149,53,93,50,True,Low
Tina Wade,19,Female,2.650127773720667,141,72,93,55,False,Low
Gabriel Wyatt,42,Male,8.885166354060672,124,90,98,80,True,High
David Marks,40,Female,3.1742715542805726,98,46,84,42,False,Low
Natasha Maldonado,23,Male,8.341917507646155,136,51,63,52,True,High
Zachary Mitchell,38,Male,4.782915680335688,82,42,63,97,True,Low
Richard Adams,42,Male,4.485957111667395,143,41,64,91,False,Low
Christopher Hansen,35,Female,7.120378060027659,121,59,56,56,False,High
Carla Brown,40,Male,9.31734446792809,84,69,64,79,False,High
William Cunningham,40,Female,8.530580220148043,113,52,72,89,False,High
Joann Higgins,36,Male,3.470849194618636,146,43,83,52,True,Low
Monica Taylor,33,Female,6.442609281638574,88,82,45,44,True,High
Robin Moody,40,Female,8.170636292048801,135,100,62,84,False,High
Cheryl Butler,22,Female,6.586630622136767,121,75,67,91,False,High
Nancy Rubio,37,Female,2.3033452267266865,89,89,49,93,True,Low
John Watson,45,Female,8.225667894716054,92,55,83,94,True,High
William Turner,38,Male,8.937101303844576,142,50,40,77,True,High
Donald Barnes,22,Male,4.1792840443107835,108,70,70,66,True,Low
Margaret Diaz,34,Male,1.6549395558380369,141,70,46,61,False,Low
Melissa Page,43,Male,7.907932096428721,101,82,79,74,False,High
Jesse Edwards,31,Female,3.353965745647769,92,59,57,56,False,Low
Gregory Todd,32,Female,4.231055210146948,109,76,82,61,True,Low
Adrian Dean,25,Male,5.275598760689073,117,94,86,71,True,High
Michael Andrews,33,Female,7.32043116409863,96,62,83,62,False,High
Travis Nelson,33,Female,2.632778378287369,83,65,89,77,True,Low
Mary Hudson,38,Male,2.1940393944910146,103,68,45,80,True,Low
Jennifer Mcconnell,18,Male,8.926578458654358,137,63,60,93,False,High
Lisa Lara,36,Male,7.380970115865659,109,58,68,41,False,High
Susan Woods,40,Male,4.0123962787306,136,75,56,91,False,Low
Jared Schaefer,31,Female,8.531444714814011,129,94,89,67,True,High
Jasmine Rowland,28,Female,6.745702654380729,119,84,63,57,True,High
Laura Robinson,18,Female,4.416328456402157,122,88,94,52,False,Low
Amanda Jimenez,24,Female,6.213947334726054,103,55,93,70,False,High
Christopher Fernandez,32,Male,4.4386265893376535,148,46,42,44,True,Low
Joshua Medina,29,Male,5.22199550008015,91,91,81,71,False,High
Daniel Mcgrath,22,Female,7.562166880527189,107,40,54,56,False,High
John Dixon,20,Male,4.436504466560235,143,56,75,41,True,Low
Arthur Watkins,21,Female,2.843839204877546,86,77,90,70,False,Low
Michelle Hall,28,Male,4.200721907276817,119,96,76,81,False,Low
Jessica Dixon,30,Male,4.930916430850827,83,71,58,85,True,Low
Christopher Brown,35,Female,2.9936460287194397,115,95,43,49,False,Low
Eric Warner,34,Male,2.582469380097937,94,53,84,86,True,Low
Steven Palmer,41,Female,5.213713144163912,91,46,49,52,True,High
Christopher Clarke,25,Female,4.116605110135673,138,77,71,49,True,Low
Mrs. Amber Golden,25,Female,5.649169169356407,80,51,87,75,True,High
Keith Andrews,34,Female,1.9429548772947434,106,88,81,73,True,Low
James Clark,31,Male,1.353556925192987,131,69,67,81,False,Low
Ashley Webb,43,Female,2.2222484064701815,144,43,77,52,True,Low
Sonya Dickson,24,Female,5.146589977186363,147,65,87,62,False,High
Christopher Conrad,39,Male,8.426337811287215,146,54,89,66,True,High
Melissa Steele,32,Male,4.393359501845913,95,73,74,68,True,Low
Timothy Kline,20,Male,8.359624063916204,112,55,47,68,False,High
Daniel Shelton,45,Female,1.284788722990656,92,88,75,73,False,Low
Jonathan Adams,24,Male,2.3696211805788665,82,78,77,70,True,Low
Dwayne Smith,45,Male,5.75947309181463,87,83,70,87,True,High
William Elliott,45,Female,6.168393123955272,90,63,52,77,True,High
Danielle Powell,19,Male,2.734783457355463,149,91,67,63,True,Low
Paula Harrell,25,Male,1.2723865359716866,146,93,49,88,False,Low
Barbara Meyer,37,Female,1.5272403755594572,84,50,61,70,False,Low
Carolyn Ferguson,28,Female,2.565782227201729,92,44,48,67,False,Low
Alyssa Walters,31,Male,1.826847856984621,91,70,97,57,False,Low
Jesse Sherman,45,Female,3.787258241865129,90,98,69,43,False,Low
Brandon Moore,29,Female,6.044850246617605,137,85,82,77,False,High
Matthew Buckley,43,Male,2.024277392480011,146,69,68,93,True,Low
Mr. David Hall,28,Male,3.373101092649076,99,66,70,95,False,Low
Anthony Smith,23,Male,5.383282395460298,81,50,92,73,False,High
Dawn Johnson,38,Female,5.384182962475955,112,51,50,45,False,High
Michael Wolfe,32,Male,2.725765796153387,117,79,84,48,False,Low
Lisa Hickman,43,Male,8.18633531117892,129,63,73,94,True,High
Kristy Berg,31,Male,7.91172975122168,117,77,75,49,True,High
Sandra Fox,20,Female,3.552499244577352,112,62,49,91,False,Low
Tara Harrison,35,Female,9.837387868428031,87,57,83,52,True,High
Darin Swanson,28,Female,7.922845339746045,87,93,99,99,False,High
Rachael Luna,29,Female,2.3031645578224387,121,70,95,93,False,Low
Melanie Smith,33,Female,8.850481293560179,112,95,88,48,False,High
Valerie Miller,24,Male,4.465543052195715,109,99,91,74,True,Low
Jacob Grimes,25,Female,7.4618997085366265,129,86,86,98,False,High
John Jackson,18,Female,1.075341411590002,131,57,56,53,False,Low
Julia Jefferson,38,Female,8.454602504542288,95,94,49,46,True,High
Amanda Huerta,19,Female,9.689454662654542,90,75,94,77,True,High
Janet Moore,42,Male,1.047620203361368,108,73,48,69,False,Low
Erica Berg,19,Male,5.237906766791018,86,89,93,93,False,High
Taylor Nielsen,45,Male,7.153508262810442,103,84,60,67,True,High
Gregory Medina,41,Male,7.577138843569804,83,90,41,89,True,High
John Williams,21,Female,3.12010951163362,109,70,52,68,True,Low
Mary Duarte,28,Female,8.38257706417983,132,69,91,56,True,High
Scott Williams,27,Female,5.481967450529635,131,87,66,44,False,High
Christopher Potter,38,Male,4.348776061221619,111,53,89,94,True,Low
Robert Jefferson,41,Female,5.520893568778224,137,46,62,73,False,High
Kyle Woodard,37,Female,3.985295932930404,140,90,52,49,False,Low
Lauren Brandt PhD,24,Male,6.800331678891567,86,46,72,49,False,High
Christopher Cooper,24,Male,5.80230035765898,147,99,74,79,False,High
Nicholas Wells,38,Male,6.554635050805546,127,91,82,50,False,High
Edward Martinez,41,Female,2.1231366173967112,114,98,56,82,False,Low
Theresa Benson,37,Male,3.1042211967183886,109,81,87,76,True,Low
Jenny Graves,45,Male,5.494467313839081,133,51,43,80,False,High
Jared Allen,39,Female,6.609119462222982,108,91,83,43,True,High
Melissa Leonard,39,Female,7.080755394005797,94,92,80,60,False,High
Kenneth Gonzalez,20,Female,4.464197395355464,94,55,79,82,False,Low
Douglas Hodges,29,Male,8.591245061964162,132,40,74,40,False,High
Michelle Blake,23,Male,8.466603308115916,139,58,45,71,True,High
Brenda Jones,40,Female,6.138859886530939,124,90,68,83,True,High
Sarah Travis,29,Male,6.3742731314736805,101,41,77,79,False,High
Blake Young,34,Male,5.901745030963774,121,58,99,57,False,High
Cheryl Sanders,27,Female,3.629499226601438,102,77,83,78,False,Low
Lisa Davis,30,Male,3.6257854711809,100,88,77,47,False,Low
Jennifer Tran,35,Male,9.23067311741514,104,72,59,43,False,High
Cassandra Williams,33,Female,6.254885469554969,132,78,49,95,True,High
John Benson,27,Female,7.979312472399026,145,90,90,52,False,High
Shelley Stokes,29,Male,3.649425487396198,87,83,70,58,False,Low
Misty Lyons,30,Female,1.1681775405014938,89,66,78,66,False,Low
Christopher Nolan,25,Female,4.318901070136211,118,41,46,64,True,Low
Jennifer Washington,24,Male,4.355266655912971,100,51,62,53,True,Low
Sarah Potts,22,Male,7.609240037155469,82,77,65,69,True,High
Sharon Meyers,37,Female,2.4002110274378694,80,63,50,48,False,Low
Amanda Lester,30,Male,1.3838927505954404,103,93,55,75,False,Low
Robert Russo MD,38,Male,5.932185468223658,134,68,75,91,True,High
Anthony Walters,39,Female,7.496234085863702,141,55,66,94,True,High
Felicia Riley,39,Male,5.968375177916087,105,76,55,82,False,High
Tammy Parks,23,Female,1.8931893857862983,145,49,66,88,True,Low
Mark May,18,Male,2.1191572817588136,116,99,67,77,False,Low
Timothy Franklin,40,Male,7.8473911318217695,130,43,75,64,True,High
Brett Colon,26,Male,2.1093126926969363,144,91,56,69,False,Low
Zachary Williams,44,Male,8.805547042219331,147,75,67,62,False,High
Patricia Johnson,23,Female,2.42193860818168,95,88,42,83,False,Low
Ronald King,33,Female,2.6688072936598224,97,66,75,85,True,Low
James Villanueva,19,Female,8.623438569490325,89,72,91,98,False,High
Paul Smith,22,Male,4.79979323678769,125,86,70,89,True,Low
Ashlee Morgan,44,Female,3.0515231510627663,102,76,90,53,False,Low
Mr. Eric Olson,31,Male,5.270108878580397,133,89,99,49,True,High
Hector Molina,21,Female,2.385184159097884,142,58,81,50,True,Low
Terri Christensen,23,Female,2.644780704699139,92,46,89,71,True,Low
Rhonda Jones,38,Male,8.04575146688906,80,66,47,56,False,High
Amber Welch,34,Female,7.150847432156744,108,88,89,96,False,High
Gloria Beasley,21,Female,2.213431370001653,131,42,99,53,False,Low
Nathaniel Ray,19,Male,5.340955579119202,96,40,64,73,True,High
Jonathan Flores,20,Female,2.694860089023378,125,63,72,49,False,Low
Brian Berry,18,Male,9.491388990101784,102,74,65,61,False,High
Mark Thomas,37,Female,3.111363668162473,114,58,61,86,False,Low
Hannah Russell,28,Male,5.301727904769513,98,73,88,75,True,High
Scott Williams,39,Male,2.5251517028764674,115,76,94,48,True,Low
Jesse Ryan,33,Male,4.779383297751144,113,74,66,53,True,Low
Renee Ballard,20,Male,6.841310878510726,92,44,93,65,False,High
Kelsey Charles,22,Male,1.9917541210111795,106,71,70,98,True,Low
Darryl Doyle,45,Male,7.770970372419134,145,96,88,70,True,High
Todd Osborne,21,Male,2.8628679941024298,124,48,51,59,True,Low
Jason Rose,21,Male,1.3287046146215689,140,79,53,70,True,Low
Joshua Valdez,41,Female,4.8634284884981565,143,60,93,47,True,Low
Matthew Brown,19,Female,4.331353200502062,89,62,49,57,False,Low
Erin Graham,43,Male,2.54537982928873,101,48,90,50,True,Low
Dana Campbell,33,Male,6.127886864100802,85,94,71,62,False,High
Michael Murray,38,Female,2.499778376306146,89,68,83,95,False,Low
Gerald Charles,35,Female,1.8602482367211992,135,63,58,70,True,Low
Lori Williams,19,Male,7.464174625753425,115,47,94,55,True,High
Julie Jones,25,Female,2.3143590693459397,127,81,53,87,False,Low
Chelsey Hines,43,Female,8.860540031085154,109,98,46,42,False,High
Stephanie Frederick,27,Male,7.479688621732928,107,95,89,54,True,High
Vincent Garcia,21,Male,2.543515138753273,119,52,46,67,True,Low
Suzanne Robinson,28,Female,8.789258351368293,83,41,40,51,False,High
Thomas Brown,22,Male,4.193234638525641,128,94,56,47,False,Low
Edward Kennedy,32,Female,5.076415210216888,124,55,95,93,True,High
Alyssa Johnson,34,Female,5.044295909142801,85,49,86,64,False,High
Jasmine Rowe,19,Female,4.173103783267593,106,60,48,96,True,Low
Allen Bell,44,Female,3.945623429968418,85,100,72,42,False,Low
Brian Williams,35,Male,7.199432330571322,85,97,75,95,True,High
Ashley Martinez,21,Female,2.6298517345691845,100,100,45,47,False,Low
Joseph Jones,45,Female,6.777852749775756,110,70,87,70,False,High
Philip Brown,39,Female,7.57720040425783,84,48,57,77,False,High
Shawn Joseph,38,Male,7.360864678076129,128,64,50,49,True,High
Miguel Williamson,43,Female,3.7604473029752143,120,91,87,66,False,Low
Carrie Armstrong,44,Female,8.80646043668796,85,88,95,69,False,High
Kelly Deleon,27,Female,3.280985376964934,146,45,64,80,True,Low
Sharon Delacruz,35,Male,6.431188582836914,131,67,69,77,True,High
Eric Nelson,45,Male,9.169689981447931,80,55,53,48,False,High
Jonathan Johnson,20,Female,6.905805564617698,88,74,74,62,True,High
Jean Oliver,41,Female,5.873059026233818,88,81,65,82,False,High
Micheal Jones,18,Female,2.2122557353795664,99,70,61,54,True,Low
Jerry Luna MD,18,Female,5.191637696814819,90,80,83,74,True,High
Sean Miller,43,Male,4.805670775411612,121,54,98,41,True,Low
Diana Smith,23,Female,7.943884484985604,147,45,80,60,False,High
Barbara May,44,Male,8.589776330615337,83,98,52,74,True,High
John Dyer,37,Female,9.026721609809398,93,85,82,71,True,High
Justin Hernandez,31,Female,6.177330630767685,97,52,40,55,False,High
Jessica Reyes,37,Female,8.12202231142712,138,62,89,54,True,High
Paul Roberts,31,Male,7.871361339968857,80,82,73,54,False,High
Diana Phillips,35,Female,5.701476370277399,85,68,52,52,True,High
Elizabeth Young,39,Female,4.11261505146755,105,69,98,68,False,Low
Troy Young,42,Male,9.33941517681558,143,68,72,95,False,High
Veronica Ward,41,Female,2.6927956053000277,120,43,78,92,True,Low
Catherine Garcia,45,Female,8.722858912472187,98,61,79,70,False,High
Corey Alexander,39,Male,6.097425241136064,105,43,79,66,True,High
Dr. Christina Hatfield,28,Male,2.230111783790821,93,45,57,74,True,Low
Natalie Austin,21,Female,6.861519684659959,149,84,98,97,True,High
Jordan Gutierrez,27,Male,7.084365169626994,95,42,55,44,True,High
Samuel Lewis,22,Female,3.015856748934638,110,58,62,44,True,Low
Gregg Wagner,18,Male,6.495387932080804,114,96,86,96,True,High
Christopher Kelly,22,Male,8.09498090500789,144,42,95,85,False,High
Michelle Dawson,25,Female,1.392444190866179,140,64,48,96,True,Low
Kayla Rich,23,Female,9.977826403728626,111,54,41,77,False,High
Megan Mclaughlin,31,Male,4.780958646715023,86,69,77,52,False,Low
Alexis Espinoza,24,Female,3.045647499770136,124,72,73,46,False,Low
Alan Smith,20,Male,8.183490541793951,120,87,73,55,False,High
Patrick Long,22,Female,9.350089444623586,120,83,67,66,True,High
Karen Mitchell,44,Male,9.040022651592645,144,60,60,52,True,High
John Summers,42,Male,7.641794419227712,88,72,87,78,False,High
Walter Alvarez,32,Male,6.299213985593353,104,73,77,43,True,High
Megan Jones,26,Male,6.973916518397651,101,100,54,46,False,High
Adrian Howard,29,Male,1.3755642396016272,97,62,78,78,True,Low
Derek Gray,30,Female,4.701206051389061,143,78,98,57,False,Low
Ryan Phillips,42,Male,5.482920227006369,130,85,50,69,False,High
Rebecca Ward,18,Female,3.3168652481805285,82,81,60,40,True,Low
Stacey Nelson,20,Female,2.257804370633038,119,51,40,53,True,Low
Rebecca Bauer,34,Female,4.879551642247913,131,69,48,45,False,Low
Paul Davis,25,Female,6.803320299297378,126,83,71,66,False,High
Terry Johnston,44,Male,6.389260910911348,106,69,48,40,True,High
Katherine Ortiz,37,Male,2.7007431476566333,127,72,89,80,False,Low
Michele Mack,41,Female,2.2638707755113807,116,89,65,40,True,Low
